txn_id,sender_account,sender_person_id,receiver_account,receiver_person_id,amount_inr,datetime,bank_sender,bank_receiver,txn_type,description,flagged_suspicious
TXN001590,ACC76878955,P0057,ACC88960861,P0077,2643.45,2022-11-24 14:27:18,Canara,Union Bank,NEFT,Goods Purchase,No
TXN001591,ACC46245645,P0014,ACC66394418,P0074,43088.93,2023-06-01 23:13:04,Axis,Kotak,UPI,Loan Repayment,No
TXN001592,ACC76353912,P0034,ACC32732400,P0087,73229.29,2024-02-04 23:57:22,Canara,Axis,Wire,Personal Transfer,No
TXN001593,ACC43424331,P0098,ACC23900847,P0029,448581.61,2023-04-08 01:21:04,PNB,PNB,Wire,Investment,Yes
TXN001594,ACC36061115,P0026,ACC15467685,P0073,29476.22,2022-10-03 21:47:55,ICICI,Union Bank,NEFT,Investment,No
TXN001595,ACC80837586,P0094,ACC49890367,P0070,1863911.73,2023-08-17 14:47:16,Union Bank,Canara,Wire,Service Fee,No
TXN001596,ACC55462982,P0040,ACC94669760,P0085,1990364.99,2023-07-28 14:48:55,ICICI,Canara,Cash Deposit,Business Payment,Yes
TXN001597,ACC53246831,P0035,ACC29570681,P0024,4084.36,2024-03-01 22:11:59,Axis,ICICI,Cash Deposit,Service Fee,No
TXN001598,ACC98301804,P0071,ACC61979251,P0035,162817.63,2022-10-09 10:23:17,HDFC,ICICI,IMPS,Unknown,Yes
TXN001599,ACC89575745,P0045,ACC74591190,P0018,5162.01,2022-01-29 06:57:58,ICICI,ICICI,UPI,Investment,No
TXN001600,ACC53990376,P0060,ACC55626134,P0055,1369357.94,2023-01-04 14:06:27,Canara,ICICI,NEFT,Personal Transfer,No
TXN001601,ACC20581573,P0066,ACC46245645,P0014,292952.62,2023-01-31 09:40:13,Kotak,Union Bank,UPI,Business Payment,Yes
TXN001602,ACC87622366,P0097,ACC40434030,P0033,30947.89,2023-06-18 19:50:41,Kotak,Canara,UPI,Goods Purchase,No
TXN001603,ACC98301804,P0071,ACC99198449,P0039,1331163.75,2022-02-12 03:30:10,Canara,ICICI,Cash Deposit,Service Fee,No
TXN001604,ACC85351481,P0044,ACC99198449,P0039,323899.29,2024-03-12 21:31:18,HDFC,HDFC,UPI,Service Fee,No
TXN001605,ACC26072981,P0047,ACC10998284,P0041,4363.01,2023-02-02 13:15:49,Canara,Canara,RTGS,Service Fee,No
TXN001606,ACC80837586,P0094,ACC49386369,P0051,82566.74,2023-04-10 19:58:59,Canara,ICICI,RTGS,Unknown,No
TXN001607,ACC81751708,P0017,ACC83189524,P0022,619698.23,2024-01-19 13:47:02,SBI,ICICI,UPI,Business Payment,No
TXN001608,ACC46111036,P0075,ACC44654107,P0004,3367.14,2024-04-22 23:24:57,ICICI,Kotak,IMPS,Business Payment,No
TXN001609,ACC22477883,P0074,ACC49890367,P0070,29556.0,2024-05-18 04:58:04,Canara,PNB,NEFT,Service Fee,No
TXN001610,ACC49386369,P0051,ACC64017185,P0030,307505.97,2024-05-17 00:29:04,HDFC,SBI,Wire,Investment,No
TXN001611,ACC38320949,P0092,ACC83847719,P0068,607.9,2024-05-10 13:27:28,HDFC,Kotak,Cash Deposit,Loan Repayment,No
TXN001612,ACC10998284,P0041,ACC14882771,P0037,86260.52,2023-01-01 08:47:51,HDFC,ICICI,Cash Deposit,Service Fee,Yes
TXN001613,ACC88699165,P0032,ACC28377021,P0053,31054.54,2023-06-04 21:57:35,HDFC,PNB,Wire,Personal Transfer,No
TXN001614,ACC35172528,P0090,ACC52723076,P0064,1124.11,2024-04-14 05:26:38,Canara,ICICI,IMPS,Business Payment,No
TXN001615,ACC42152047,P0013,ACC39315551,P0086,3815.01,2022-08-26 19:18:15,SBI,Axis,Wire,Service Fee,No
TXN001616,ACC20581573,P0066,ACC95768162,P0011,12577.39,2024-03-18 07:35:14,Kotak,Kotak,NEFT,Service Fee,No
TXN001617,ACC27000208,P0087,ACC98301804,P0071,312814.4,2024-01-26 16:01:12,Axis,SBI,Cash Deposit,Investment,No
TXN001618,ACC22352071,P0020,ACC50292848,P0052,3004.81,2023-06-12 10:51:01,PNB,SBI,IMPS,Goods Purchase,Yes
TXN001619,ACC42022542,P0088,ACC43591464,P0022,6247.93,2023-04-23 15:10:06,SBI,SBI,UPI,Loan Repayment,No
TXN001620,ACC26072981,P0047,ACC94669760,P0085,3075.75,2023-05-12 08:54:45,SBI,SBI,RTGS,Goods Purchase,No
TXN001621,ACC34510701,P0065,ACC98301804,P0071,1873035.04,2022-12-04 21:59:31,Axis,Union Bank,IMPS,Service Fee,No
TXN001622,ACC20692205,P0069,ACC15467685,P0073,2196.67,2024-02-25 09:54:56,Union Bank,Kotak,NEFT,Personal Transfer,No
TXN001623,ACC43591464,P0022,ACC26730079,P0099,24636.04,2022-12-31 04:50:34,Kotak,SBI,IMPS,Personal Transfer,Yes
TXN001624,ACC84300929,P0046,ACC20581573,P0066,228165.69,2023-05-10 14:23:08,Canara,Canara,Cash Deposit,Loan Repayment,Yes
TXN001625,ACC10446705,P0013,ACC55462982,P0040,3498.98,2023-04-16 10:09:16,HDFC,Axis,IMPS,Personal Transfer,No
TXN001626,ACC83291553,P0070,ACC52556000,P0049,42348.38,2022-01-12 06:39:48,PNB,Axis,Cash Deposit,Loan Repayment,No
TXN001627,ACC49935956,P0071,ACC82788896,P0010,771260.66,2024-06-19 07:18:45,SBI,HDFC,NEFT,Loan Repayment,Yes
TXN001628,ACC78408689,P0088,ACC55626134,P0055,802557.81,2024-05-26 14:02:17,SBI,Canara,UPI,Unknown,No
TXN001629,ACC81264557,P0056,ACC20581573,P0066,1362446.21,2022-08-27 19:24:06,SBI,Axis,Wire,Loan Repayment,No
TXN001630,ACC23438230,P0062,ACC94669760,P0085,1425.17,2022-02-22 16:55:47,SBI,Kotak,NEFT,Goods Purchase,No
TXN001631,ACC76878955,P0057,ACC19227140,P0076,17506.12,2024-04-04 03:57:43,Union Bank,Union Bank,NEFT,Goods Purchase,No
TXN001632,ACC62060463,P0021,ACC49890367,P0070,1941.24,2022-05-02 01:16:34,PNB,Union Bank,Cash Deposit,Goods Purchase,No
TXN001633,ACC43229057,P0082,ACC93260889,P0023,4734.0,2023-07-21 04:53:49,HDFC,ICICI,UPI,Service Fee,Yes
TXN001634,ACC89291824,P0096,ACC35172528,P0090,2151.64,2023-10-02 12:01:40,Kotak,HDFC,Wire,Goods Purchase,No
TXN001635,ACC28444834,P0061,ACC47113201,P0067,37096.8,2023-04-12 13:13:07,PNB,PNB,Cash Deposit,Investment,No
TXN001636,ACC49234073,P0005,ACC42022542,P0088,4197.11,2022-10-05 23:19:00,SBI,SBI,Wire,Goods Purchase,No
TXN001637,ACC48759195,P0009,ACC24346658,P0080,2163.16,2022-02-22 23:27:19,SBI,Union Bank,Cash Deposit,Investment,No
TXN001638,ACC66394418,P0074,ACC80837586,P0094,302817.25,2024-02-07 09:09:29,Axis,Kotak,IMPS,Unknown,No
TXN001639,ACC23900847,P0029,ACC83847719,P0068,43371.34,2024-04-11 13:26:40,PNB,Kotak,UPI,Goods Purchase,No
TXN001640,ACC35172528,P0090,ACC86371930,P0084,36601.09,2023-11-14 15:58:04,SBI,PNB,RTGS,Unknown,No
TXN001641,ACC52723076,P0064,ACC42152047,P0013,273004.35,2022-07-19 22:25:00,HDFC,Union Bank,IMPS,Personal Transfer,No
TXN001642,ACC26072981,P0047,ACC46245645,P0014,4833.56,2022-10-28 03:12:57,HDFC,Canara,Wire,Investment,No
TXN001643,ACC23941705,P0085,ACC52723076,P0064,39938.5,2024-06-21 14:36:45,Union Bank,HDFC,UPI,Investment,No
TXN001644,ACC53990376,P0060,ACC12777085,P0003,1999371.35,2022-06-11 18:46:38,SBI,Kotak,RTGS,Unknown,Yes
TXN001645,ACC62060463,P0021,ACC32732400,P0087,23324.1,2024-05-18 14:02:09,PNB,Kotak,RTGS,Business Payment,No
TXN001646,ACC22881862,P0043,ACC70571332,P0015,18904.13,2022-12-10 13:03:52,Kotak,Canara,UPI,Unknown,No
TXN001647,ACC95768162,P0011,ACC86630175,P0038,362167.12,2022-02-03 21:52:11,Canara,HDFC,RTGS,Loan Repayment,No
TXN001648,ACC94669760,P0085,ACC72207404,P0042,1508022.48,2023-01-29 14:27:25,PNB,Kotak,Wire,Business Payment,No
TXN001649,ACC22881862,P0043,ACC76353912,P0034,1537409.13,2023-08-02 08:14:21,Axis,ICICI,Cash Deposit,Goods Purchase,No
TXN001650,ACC77171016,P0016,ACC23941705,P0085,2975.67,2022-12-07 14:14:11,HDFC,Axis,UPI,Service Fee,No
TXN001651,ACC83291553,P0070,ACC60946520,P0054,2106.04,2022-01-31 14:00:47,PNB,PNB,UPI,Business Payment,No
TXN001652,ACC38502474,P0030,ACC83847719,P0068,271720.39,2022-04-05 04:49:12,PNB,Canara,Wire,Personal Transfer,No
TXN001653,ACC49935956,P0071,ACC23900847,P0029,16092.91,2022-12-09 21:22:04,PNB,HDFC,UPI,Service Fee,Yes
TXN001654,ACC89303061,P0081,ACC87364623,P0065,263579.89,2022-08-12 02:53:11,Union Bank,Axis,IMPS,Service Fee,No
TXN001655,ACC28444834,P0061,ACC28281865,P0095,35106.71,2022-04-25 06:17:26,HDFC,Canara,IMPS,Goods Purchase,No
TXN001656,ACC81751708,P0017,ACC50241177,P0058,36496.07,2022-06-04 04:08:54,Kotak,Union Bank,NEFT,Goods Purchase,Yes
TXN001657,ACC22352071,P0020,ACC20694051,P0001,1374288.28,2022-03-16 19:35:34,Kotak,SBI,Cash Deposit,Unknown,No
TXN001658,ACC84300929,P0046,ACC89303061,P0081,3956.24,2024-04-08 04:57:25,HDFC,Union Bank,Cash Deposit,Personal Transfer,No
TXN001659,ACC23349287,P0003,ACC62135687,P0093,4332.55,2022-12-04 20:58:32,SBI,HDFC,IMPS,Business Payment,No
TXN001660,ACC55462982,P0040,ACC17370298,P0052,3705.79,2023-12-13 23:57:03,PNB,Canara,Wire,Personal Transfer,No
TXN001661,ACC38320949,P0092,ACC88960861,P0077,4146.61,2024-03-07 07:04:06,Canara,Canara,Cash Deposit,Loan Repayment,No
TXN001662,ACC49234073,P0005,ACC94767925,P0027,1820146.98,2023-04-04 13:49:16,ICICI,HDFC,RTGS,Goods Purchase,No
TXN001663,ACC80837586,P0094,ACC53246831,P0035,255666.72,2023-08-22 22:46:20,HDFC,ICICI,UPI,Business Payment,Yes
TXN001664,ACC23900847,P0029,ACC20694051,P0001,429542.97,2023-03-04 21:22:31,HDFC,Canara,UPI,Loan Repayment,No
TXN001665,ACC41931968,P0091,ACC22352071,P0020,1449.87,2022-11-07 07:59:32,Canara,Kotak,Wire,Business Payment,No
TXN001666,ACC82085863,P0050,ACC52723076,P0064,444037.17,2022-07-14 04:49:08,Axis,SBI,UPI,Personal Transfer,No
TXN001667,ACC97018401,P0100,ACC78408689,P0088,9231.13,2023-11-17 18:23:52,PNB,Union Bank,IMPS,Loan Repayment,Yes
TXN001668,ACC49935956,P0071,ACC31782481,P0024,5599.45,2022-11-16 01:33:14,PNB,Kotak,Wire,Service Fee,No
TXN001669,ACC55658290,P0028,ACC73124701,P0086,20879.16,2022-01-16 13:39:24,PNB,Canara,Cash Deposit,Personal Transfer,No
TXN001670,ACC47113201,P0067,ACC22477883,P0074,47834.26,2023-03-01 17:15:05,ICICI,Union Bank,IMPS,Personal Transfer,No
TXN001671,ACC29570681,P0024,ACC89291824,P0096,366672.92,2023-10-13 15:53:35,SBI,ICICI,RTGS,Unknown,No
TXN001672,ACC47352869,P0019,ACC21007045,P0082,62031.1,2023-01-07 00:08:47,Canara,Kotak,IMPS,Investment,No
TXN001673,ACC20581573,P0066,ACC97069298,P0040,49729.13,2023-09-29 02:01:47,Axis,ICICI,RTGS,Goods Purchase,No
TXN001674,ACC28281865,P0095,ACC88960861,P0077,4270.91,2024-06-28 13:27:40,Union Bank,Kotak,UPI,Investment,No
TXN001675,ACC10446705,P0013,ACC22352071,P0020,182873.95,2022-09-10 23:29:54,ICICI,Canara,NEFT,Service Fee,No
TXN001676,ACC26730079,P0099,ACC89303061,P0081,26405.51,2022-07-12 23:59:18,ICICI,ICICI,IMPS,Personal Transfer,Yes
TXN001677,ACC72207404,P0042,ACC81780879,P0026,1238809.16,2024-02-28 05:29:29,Kotak,PNB,UPI,Goods Purchase,No
TXN001678,ACC30880066,P0012,ACC88699165,P0032,34626.62,2022-04-06 03:59:59,Kotak,Kotak,UPI,Business Payment,No
TXN001679,ACC20692205,P0069,ACC53246831,P0035,1648793.3,2023-07-10 16:55:19,ICICI,SBI,Wire,Service Fee,No
TXN001680,ACC86371930,P0084,ACC34800234,P0060,33163.45,2023-01-13 21:32:50,Kotak,Union Bank,UPI,Business Payment,No
TXN001681,ACC28222781,P0045,ACC76353912,P0034,340346.31,2022-11-14 13:05:54,Canara,Union Bank,Cash Deposit,Loan Repayment,No
TXN001682,ACC24346658,P0080,ACC43229057,P0082,1642571.43,2022-08-09 22:26:47,HDFC,Axis,Cash Deposit,Loan Repayment,Yes
TXN001683,ACC28377021,P0053,ACC53990376,P0060,366918.41,2024-02-06 14:11:14,PNB,SBI,NEFT,Unknown,No
TXN001684,ACC34847621,P0083,ACC97069298,P0040,1512025.59,2024-06-23 11:18:49,Union Bank,Union Bank,Cash Deposit,Business Payment,No
TXN001685,ACC97018401,P0100,ACC64017185,P0030,4145.41,2022-01-24 00:06:47,Kotak,ICICI,Cash Deposit,Service Fee,No
TXN001686,ACC22477883,P0074,ACC42152047,P0013,194815.18,2022-04-21 08:55:37,SBI,Canara,UPI,Business Payment,No
TXN001687,ACC35172528,P0090,ACC12777085,P0003,1272266.57,2022-07-07 08:10:42,ICICI,Union Bank,Wire,Goods Purchase,No
TXN001688,ACC98301804,P0071,ACC28373284,P0076,34665.35,2024-05-23 01:22:07,Union Bank,HDFC,Cash Deposit,Investment,No
TXN001689,ACC34800234,P0060,ACC25216365,P0015,14771.45,2022-12-02 07:27:29,PNB,Union Bank,Wire,Investment,No
TXN001690,ACC24346658,P0080,ACC97069298,P0040,419351.33,2023-06-29 15:20:03,Axis,HDFC,NEFT,Loan Repayment,Yes
TXN001691,ACC58469806,P0079,ACC57816281,P0020,26164.06,2024-06-07 16:01:50,Canara,HDFC,Wire,Unknown,Yes
TXN001692,ACC48759195,P0009,ACC27000208,P0087,1561973.09,2023-09-11 15:53:42,Kotak,Union Bank,RTGS,Service Fee,No
TXN001693,ACC34847621,P0083,ACC31782481,P0024,1052378.47,2023-05-28 21:51:15,SBI,Axis,RTGS,Loan Repayment,No
TXN001694,ACC49890367,P0070,ACC83847719,P0068,1168233.92,2023-05-17 06:20:46,SBI,Union Bank,Cash Deposit,Service Fee,No
TXN001695,ACC42152047,P0013,ACC10709540,P0089,946302.28,2024-05-11 12:17:46,Canara,HDFC,RTGS,Goods Purchase,No
TXN001696,ACC47352869,P0019,ACC14359404,P0048,33755.49,2022-04-20 18:25:11,Union Bank,PNB,UPI,Goods Purchase,No
TXN001697,ACC26072981,P0047,ACC72207404,P0042,312380.84,2023-02-07 12:13:01,SBI,Canara,RTGS,Investment,No
TXN001698,ACC31782481,P0024,ACC10446705,P0013,1167999.77,2024-06-10 23:51:45,SBI,Kotak,Cash Deposit,Business Payment,No
TXN001699,ACC86630175,P0038,ACC20581573,P0066,1898283.14,2024-02-06 20:42:40,Axis,Canara,IMPS,Personal Transfer,No
TXN001700,ACC93359286,P0031,ACC50241177,P0058,3113.35,2022-12-09 11:19:33,SBI,Union Bank,NEFT,Personal Transfer,Yes
TXN001701,ACC83291553,P0070,ACC22352071,P0020,1733138.56,2022-01-10 01:42:08,Axis,Axis,Wire,Service Fee,No
TXN001702,ACC97069298,P0040,ACC80073291,P0025,2259.93,2022-06-10 02:15:27,Kotak,HDFC,IMPS,Investment,No
TXN001703,ACC74591190,P0018,ACC36061115,P0026,286835.34,2022-03-06 23:37:22,Canara,HDFC,UPI,Investment,No
TXN001704,ACC80458179,P0061,ACC38502474,P0030,212689.0,2023-07-24 15:42:01,Canara,Axis,NEFT,Service Fee,No
TXN001705,ACC68035954,P0029,ACC44225424,P0100,37107.41,2023-01-01 04:34:54,Union Bank,Union Bank,NEFT,Loan Repayment,No
TXN001706,ACC54799885,P0064,ACC51861461,P0073,1496283.12,2022-09-30 13:17:43,PNB,PNB,NEFT,Investment,No
TXN001707,ACC62135687,P0093,ACC28222781,P0045,484207.21,2024-01-14 21:03:33,SBI,Union Bank,IMPS,Investment,No
TXN001708,ACC54799885,P0064,ACC65777619,P0006,3862.28,2022-04-22 00:35:57,Canara,Union Bank,Cash Deposit,Investment,No
TXN001709,ACC55728427,P0047,ACC10709540,P0089,1716978.61,2023-01-21 06:53:24,Kotak,Canara,IMPS,Personal Transfer,No
TXN001710,ACC22881862,P0043,ACC47670632,P0055,24920.86,2022-07-23 15:36:57,ICICI,ICICI,Wire,Investment,No
TXN001711,ACC80192532,P0089,ACC21599659,P0023,50233.34,2022-07-31 17:56:40,Union Bank,Axis,IMPS,Loan Repayment,No
TXN001712,ACC13509495,P0059,ACC88699165,P0032,193770.98,2023-04-30 04:48:26,SBI,Union Bank,Wire,Unknown,No
TXN001713,ACC93359286,P0031,ACC81751708,P0017,854364.29,2023-01-22 00:36:34,PNB,HDFC,Cash Deposit,Unknown,No
TXN001714,ACC58469806,P0079,ACC47670632,P0055,1047258.04,2023-10-24 16:33:22,Union Bank,Kotak,Cash Deposit,Goods Purchase,Yes
TXN001715,ACC22771791,P0063,ACC87364623,P0065,409905.09,2022-09-26 08:50:46,Canara,HDFC,UPI,Personal Transfer,Yes
TXN001716,ACC50241177,P0058,ACC84820714,P0034,916501.88,2023-10-18 05:05:09,Axis,Kotak,Cash Deposit,Investment,No
TXN001717,ACC47113201,P0067,ACC83291553,P0070,1431264.58,2022-12-07 11:31:37,Axis,ICICI,Wire,Personal Transfer,Yes
TXN001718,ACC82788896,P0010,ACC67237068,P0007,4631.65,2023-03-25 07:24:20,PNB,Kotak,NEFT,Loan Repayment,Yes
TXN001719,ACC70571332,P0015,ACC72207404,P0042,688527.56,2022-04-16 04:12:39,Axis,Axis,NEFT,Service Fee,No
TXN001720,ACC80458179,P0061,ACC85351481,P0044,1570521.22,2022-11-18 18:42:34,SBI,Canara,RTGS,Unknown,No
TXN001721,ACC31782481,P0024,ACC15467685,P0073,302063.11,2023-10-11 15:32:41,ICICI,Union Bank,RTGS,Investment,No
TXN001722,ACC84300929,P0046,ACC30880066,P0012,26098.83,2024-06-07 13:54:24,Canara,SBI,Cash Deposit,Investment,Yes
TXN001723,ACC10709540,P0089,ACC80192532,P0089,4146.86,2023-12-04 20:18:17,PNB,SBI,UPI,Goods Purchase,No
TXN001724,ACC64176956,P0072,ACC38502474,P0030,4753.2,2023-12-04 02:01:59,Union Bank,Axis,Wire,Personal Transfer,No
TXN001725,ACC15467685,P0073,ACC34510701,P0065,1164.72,2022-12-07 19:19:42,HDFC,PNB,UPI,Investment,No
TXN001726,ACC70571332,P0015,ACC34847621,P0083,1655969.87,2022-06-18 08:51:40,PNB,HDFC,Wire,Unknown,Yes
TXN001727,ACC34847621,P0083,ACC31999265,P0008,186871.24,2024-02-23 06:44:35,SBI,PNB,RTGS,Goods Purchase,No
TXN001728,ACC80458179,P0061,ACC39315551,P0086,1138.71,2024-02-27 14:47:44,SBI,PNB,NEFT,Service Fee,No
TXN001729,ACC95768162,P0011,ACC51861461,P0073,3227.04,2022-11-22 12:35:15,Union Bank,SBI,RTGS,Investment,Yes
TXN001730,ACC28444834,P0061,ACC72207404,P0042,300535.68,2024-01-13 18:10:19,HDFC,Axis,UPI,Business Payment,No
TXN001731,ACC89575745,P0045,ACC20694051,P0001,136497.26,2023-06-28 06:02:26,Kotak,Axis,UPI,Service Fee,Yes
TXN001732,ACC29570681,P0024,ACC28373284,P0076,1003958.21,2022-02-17 12:30:30,PNB,PNB,Cash Deposit,Loan Repayment,No
TXN001733,ACC28222781,P0045,ACC53990376,P0060,1617575.11,2023-05-08 21:08:22,SBI,Kotak,NEFT,Personal Transfer,No
TXN001734,ACC89291824,P0096,ACC80192532,P0089,293260.79,2023-06-26 14:09:13,PNB,Union Bank,Cash Deposit,Loan Repayment,No
TXN001735,ACC94669760,P0085,ACC23900847,P0029,179658.52,2022-03-29 11:03:50,Union Bank,Kotak,Cash Deposit,Personal Transfer,No
TXN001736,ACC15467685,P0073,ACC83677009,P0069,562.0,2022-03-30 10:40:23,Canara,Canara,NEFT,Personal Transfer,No
TXN001737,ACC44654107,P0004,ACC49386369,P0051,70267.46,2022-12-10 17:19:02,ICICI,ICICI,Wire,Investment,No
TXN001738,ACC15467685,P0073,ACC48759195,P0009,22299.21,2022-12-07 13:41:22,SBI,Axis,Wire,Investment,No
TXN001739,ACC55462982,P0040,ACC15467685,P0073,1817.97,2023-05-12 01:33:46,Axis,Axis,IMPS,Business Payment,No
TXN001740,ACC61979251,P0035,ACC14359404,P0048,1446008.16,2023-02-16 22:15:42,SBI,SBI,Wire,Business Payment,No
TXN001741,ACC34510701,P0065,ACC97069298,P0040,909837.82,2023-05-23 20:10:53,PNB,HDFC,IMPS,Business Payment,Yes
TXN001742,ACC20692205,P0069,ACC93260889,P0023,7291.84,2022-03-17 15:52:00,HDFC,Canara,UPI,Unknown,Yes
TXN001743,ACC83189524,P0022,ACC72207404,P0042,4519.93,2023-11-27 05:35:06,PNB,SBI,NEFT,Investment,No
TXN001744,ACC53990376,P0060,ACC14359404,P0048,4673.66,2022-06-08 11:14:26,HDFC,ICICI,UPI,Investment,Yes
TXN001745,ACC80192532,P0089,ACC43229057,P0082,122810.16,2023-05-26 23:40:37,Kotak,Union Bank,IMPS,Loan Repayment,No
TXN001746,ACC46245645,P0014,ACC87402122,P0090,25310.86,2022-04-02 10:49:31,HDFC,Canara,NEFT,Loan Repayment,No
TXN001747,ACC83677009,P0069,ACC74591190,P0018,631345.22,2022-12-07 01:54:16,Kotak,HDFC,IMPS,Personal Transfer,No
TXN001748,ACC14359404,P0048,ACC17370298,P0052,1449308.35,2024-01-27 19:18:46,PNB,Kotak,NEFT,Goods Purchase,Yes
TXN001749,ACC21599659,P0023,ACC10998284,P0041,881435.74,2024-04-28 13:08:01,Axis,Axis,UPI,Personal Transfer,Yes
TXN001750,ACC98301804,P0071,ACC53990376,P0060,1212833.72,2022-01-03 22:51:31,Kotak,HDFC,IMPS,Investment,No
TXN001751,ACC82085863,P0050,ACC20694051,P0001,105788.39,2022-06-08 10:22:21,Canara,HDFC,Cash Deposit,Personal Transfer,No
TXN001752,ACC88960861,P0077,ACC64017185,P0030,165124.02,2022-12-19 02:53:00,PNB,Kotak,RTGS,Service Fee,No
TXN001753,ACC55658290,P0028,ACC27000208,P0087,2026.71,2023-06-07 08:41:56,ICICI,SBI,UPI,Personal Transfer,No
TXN001754,ACC77171016,P0016,ACC23900847,P0029,14248.49,2023-05-16 16:59:06,Axis,ICICI,UPI,Investment,No
TXN001755,ACC43229057,P0082,ACC84300929,P0046,1170735.19,2023-03-26 09:27:56,PNB,HDFC,Cash Deposit,Goods Purchase,No
TXN001756,ACC83291553,P0070,ACC87622366,P0097,33807.44,2023-08-12 09:17:38,Axis,HDFC,RTGS,Investment,No
TXN001757,ACC22771791,P0063,ACC42022542,P0088,1826718.53,2023-06-01 08:45:52,SBI,PNB,RTGS,Investment,No
TXN001758,ACC58469806,P0079,ACC80192532,P0089,13402.65,2024-06-14 03:30:28,SBI,PNB,RTGS,Loan Repayment,No
TXN001759,ACC99198449,P0039,ACC97018401,P0100,3562.65,2023-06-09 00:06:25,Canara,Kotak,Cash Deposit,Service Fee,No
TXN001760,ACC38502474,P0030,ACC84300929,P0046,29198.55,2023-05-28 16:53:44,PNB,Axis,NEFT,Business Payment,No
TXN001761,ACC49386369,P0051,ACC89575745,P0045,92411.26,2024-04-08 02:55:20,HDFC,SBI,Wire,Investment,No
TXN001762,ACC23349287,P0003,ACC80192532,P0089,372076.0,2023-02-11 01:09:26,ICICI,ICICI,IMPS,Service Fee,No
TXN001763,ACC97018401,P0100,ACC81780879,P0026,46563.42,2024-06-08 13:41:06,Axis,PNB,NEFT,Investment,No
TXN001764,ACC25216365,P0015,ACC46245645,P0014,1220101.27,2023-10-30 00:25:08,HDFC,SBI,Cash Deposit,Unknown,No
TXN001765,ACC52723076,P0064,ACC61979251,P0035,4402.66,2023-07-01 06:26:35,HDFC,Canara,Cash Deposit,Service Fee,No
TXN001766,ACC21599659,P0023,ACC28377021,P0053,793947.11,2022-03-26 08:48:12,SBI,Axis,Cash Deposit,Business Payment,Yes
TXN001767,ACC64017185,P0030,ACC65777619,P0006,20358.01,2023-02-12 01:30:00,ICICI,Kotak,UPI,Loan Repayment,Yes
TXN001768,ACC53990376,P0060,ACC89303061,P0081,3306.66,2022-08-25 05:29:14,HDFC,PNB,RTGS,Personal Transfer,Yes
TXN001769,ACC99198449,P0039,ACC40434030,P0033,355550.69,2022-09-20 01:07:18,Axis,Kotak,UPI,Service Fee,No
TXN001770,ACC28377021,P0053,ACC85351481,P0044,230818.28,2023-04-11 17:03:03,Union Bank,ICICI,Wire,Loan Repayment,No
TXN001771,ACC55462982,P0040,ACC64176956,P0072,285458.38,2023-01-04 20:41:23,SBI,Kotak,IMPS,Unknown,No
TXN001772,ACC43424331,P0098,ACC42022542,P0088,2123.92,2023-09-24 18:03:46,Axis,HDFC,UPI,Service Fee,No
TXN001773,ACC22352071,P0020,ACC81751708,P0017,4071.2,2022-10-17 06:13:15,HDFC,PNB,Wire,Investment,Yes
TXN001774,ACC46111036,P0075,ACC95641687,P0049,7194.24,2022-08-02 10:11:00,Canara,ICICI,RTGS,Service Fee,No
TXN001775,ACC10446705,P0013,ACC99198449,P0039,1640799.38,2024-05-07 07:14:07,Canara,HDFC,IMPS,Business Payment,Yes
TXN001776,ACC64017185,P0030,ACC53246831,P0035,88571.8,2022-11-21 14:58:47,Kotak,SBI,IMPS,Service Fee,No
TXN001777,ACC87364623,P0065,ACC67237068,P0007,369388.13,2023-02-27 14:51:51,Axis,PNB,RTGS,Service Fee,No
TXN001778,ACC72207404,P0042,ACC20581573,P0066,8916.27,2022-09-28 03:15:41,SBI,ICICI,Wire,Personal Transfer,Yes
TXN001779,ACC20692205,P0069,ACC39315551,P0086,4974.11,2022-06-22 09:37:10,Axis,PNB,UPI,Investment,No
TXN001780,ACC50292848,P0052,ACC72451136,P0017,215243.78,2022-07-16 04:08:45,Union Bank,Union Bank,Wire,Service Fee,No
TXN001781,ACC93359286,P0031,ACC98301804,P0071,4932.63,2023-02-15 23:35:55,Axis,HDFC,UPI,Business Payment,No
TXN001782,ACC21599659,P0023,ACC57816281,P0020,168392.47,2023-01-09 09:26:28,Axis,HDFC,Wire,Personal Transfer,No
TXN001783,ACC81751708,P0017,ACC94669760,P0085,4530.66,2023-11-30 13:25:38,PNB,Kotak,IMPS,Goods Purchase,No
TXN001784,ACC43424331,P0098,ACC52723076,P0064,2640.14,2023-10-28 02:59:31,Canara,HDFC,UPI,Business Payment,No
TXN001785,ACC83189524,P0022,ACC86630175,P0038,6654.69,2023-06-30 07:54:05,HDFC,Union Bank,RTGS,Business Payment,No
TXN001786,ACC50241177,P0058,ACC94669760,P0085,3142.09,2022-03-07 18:04:42,PNB,Kotak,RTGS,Service Fee,No
TXN001787,ACC42152047,P0013,ACC58469806,P0079,612681.02,2024-06-09 08:13:17,ICICI,Kotak,Wire,Goods Purchase,No
TXN001788,ACC29570681,P0024,ACC55728427,P0047,1488317.36,2022-05-28 08:58:48,ICICI,ICICI,RTGS,Service Fee,No
TXN001789,ACC28373284,P0076,ACC60946520,P0054,85655.37,2023-02-14 01:14:33,PNB,HDFC,Wire,Goods Purchase,No
TXN001790,ACC23900847,P0029,ACC85351481,P0044,720293.52,2022-10-21 13:16:20,Axis,Axis,NEFT,Investment,No
