call_id,caller_number,callee_number,datetime,duration_sec,call_type,tower_city
CL01941,+918000721711,+918847136322,2022-03-17 19:23:53,616,Voice,Ahmedabad
CL01942,+917350389989,+917923988689,2023-01-20 09:23:01,649,Telegram,Hyderabad
CL01943,+917540838949,+917408390575,2023-03-22 20:48:09,926,WhatsApp,Bhopal
CL01944,+917464794418,+919437795758,2022-09-08 04:01:57,470,Telegram,Chennai
CL01945,+917988317990,+919560761628,2023-04-23 22:29:23,424,Telegram,Bangalore
CL01946,+919843005049,+917621430136,2022-09-09 04:57:40,212,Signal,Kolkata
CL01947,+917621430136,+918507634128,2023-04-22 12:56:41,1791,Telegram,Mumbai
CL01948,+919179320310,+917026224160,2024-04-20 16:35:30,87,Telegram,Mumbai
CL01949,+917026224160,+917112759345,2022-07-18 09:59:32,344,Voice,Mumbai
CL01950,+919946766309,+918518692176,2022-03-03 00:32:13,1296,Signal,Delhi
CL01951,+917195066088,+917225953184,2022-12-09 19:29:22,1278,Signal,Chennai
CL01952,+917609346980,+917621430136,2024-03-31 16:37:07,902,Telegram,Pune
CL01953,+919472866768,+918000721711,2023-11-14 17:46:47,1164,Voice,Bangalore
CL01954,+917394096254,+917112759345,2023-11-08 22:28:46,1484,Signal,Bangalore
CL01955,+918830831254,+919367966782,2022-04-06 19:24:17,812,WhatsApp,Delhi
CL01956,+919559721644,+917464794418,2022-01-13 04:12:26,1170,WhatsApp,Pune
CL01957,+918905085701,+919200510647,2023-07-15 18:16:58,436,Voice,Mumbai
CL01958,+918181184718,+918000721711,2022-09-29 23:30:50,140,WhatsApp,Jaipur
CL01959,+919514122177,+917309561891,2022-04-27 02:42:29,1667,Signal,Ahmedabad
CL01960,+917131671246,+918243165953,2022-09-22 18:35:35,1672,Signal,Bhopal
CL01961,+919391179068,+917494665880,2022-06-09 21:43:53,1472,Signal,Nagpur
CL01962,+917414741061,+918607610633,2024-04-14 00:27:30,562,Signal,Lucknow
CL01963,+919820660931,+918705407682,2024-01-12 12:03:37,620,Signal,Mumbai
CL01964,+919946766309,+918607610633,2024-05-14 07:56:15,955,WhatsApp,Mumbai
CL01965,+917378514962,+918873548915,2023-01-07 13:47:25,863,Signal,Chennai
CL01966,+919529104043,+917414741061,2022-06-16 19:30:59,1362,Voice,Nagpur
CL01967,+918843023757,+919320207740,2023-03-23 12:52:27,320,Telegram,Jaipur
CL01968,+919380304322,+919825363606,2023-01-15 03:19:15,1001,Telegram,Pune
CL01969,+918947762953,+917225953184,2023-03-17 07:18:15,1255,WhatsApp,Kolkata
CL01970,+917637088959,+919391179068,2023-08-31 12:54:05,211,Voice,Mumbai
CL01971,+917091729577,+918905085701,2023-07-08 13:31:57,194,WhatsApp,Delhi
CL01972,+919756099698,+918243165953,2022-07-01 01:08:18,1732,Signal,Bhopal
CL01973,+917779130936,+917544423789,2022-02-11 05:57:19,681,Voice,Delhi
CL01974,+917748381742,+917633740357,2023-09-22 00:52:59,398,WhatsApp,Pune
CL01975,+919869245055,+919204340231,2022-10-01 18:18:39,1718,Voice,Indore
CL01976,+919578741716,+918724932977,2022-03-08 14:38:54,537,WhatsApp,Bhopal
CL01977,+919472866768,+917488120041,2023-05-24 19:14:44,586,Voice,Pune
CL01978,+919978436070,+918181184718,2023-12-13 15:51:28,739,Signal,Chennai
CL01979,+919560761628,+919607371597,2024-04-06 07:50:54,638,Signal,Hyderabad
CL01980,+917366637148,+917907243029,2022-06-02 22:09:02,167,Voice,Ahmedabad
CL01981,+919641863774,+919946766309,2022-04-21 14:08:09,1485,Voice,Chennai
CL01982,+919825363606,+919670283403,2023-08-17 07:45:30,896,Telegram,Mumbai
CL01983,+919529182928,+917464794418,2023-12-28 06:57:30,1348,Voice,Kolkata
CL01984,+917637088959,+918338472296,2022-07-16 11:04:03,69,Signal,Pune
CL01985,+918847692041,+918705407682,2023-04-20 21:25:50,1457,Signal,Jaipur
CL01986,+917261243105,+919391179068,2024-02-03 22:27:42,649,WhatsApp,Delhi
CL01987,+919514122177,+917558841618,2023-03-02 02:31:56,690,WhatsApp,Delhi
CL01988,+918724932977,+917366637148,2023-06-10 19:31:17,419,WhatsApp,Pune
CL01989,+918000721711,+917091729577,2023-10-09 11:45:21,1643,Signal,Kolkata
CL01990,+919756099698,+918925327382,2023-05-10 16:12:13,307,Signal,Bhopal
CL01991,+918873548915,+918816499958,2023-06-28 12:56:33,1214,WhatsApp,Pune
CL01992,+917633740357,+919574081104,2024-01-07 18:35:18,1108,Telegram,Delhi
CL01993,+919578741716,+919825363606,2022-01-19 13:37:40,1626,Voice,Jaipur
CL01994,+919843005049,+917907243029,2024-06-24 19:36:14,650,WhatsApp,Jaipur
CL01995,+918415818695,+919820660931,2023-10-30 01:52:14,1373,Signal,Pune
CL01996,+918415818695,+919746601166,2023-06-28 07:02:14,1687,Telegram,Hyderabad
CL01997,+919437795758,+919756099698,2023-03-17 01:04:51,1650,Signal,Lucknow
CL01998,+918875662813,+919843005049,2022-01-17 16:55:46,1632,Signal,Nagpur
CL01999,+917621430136,+918705407682,2023-08-18 06:34:42,1136,Signal,Nagpur
CL02000,+919163970710,+917288335378,2023-02-03 17:46:21,367,WhatsApp,Delhi
